date,temperature,temp_max,temp_min,precipitation,humidity,wind_speed,temp_roll7,temp_roll30,temp_roll_std7,temp_zscore_rolling
2024-09-26,26.11,27.86,24.64,0.0,69.77,3.62,26.895714285714288,28.23933333333333,0.8984218968621065,-0.4041698354885005
2024-09-27,26.74,28.76,25.1,0.0,66.07,3.47,26.647142857142857,28.171333333333333,0.5663836828421949,0.135126347775475
2024-09-28,26.88,29.04,25.16,0.0,64.26,3.8,26.54714285714286,28.10733333333333,0.4160814938485318,0.3801602193355529
2024-09-29,26.38,28.45,24.87,0.0,66.27,4.4,26.43142857142857,28.01033333333333,0.3054193058409597,0.04533767502507813
2024-09-30,26.68,28.9,24.53,0.0,70.38,4.45,26.46,27.929333333333332,0.31973947728229213,0.3592818012187802
2024-10-01,26.05,27.68,24.07,0.0,62.41,6.38,26.41142857142857,27.836333333333336,0.35592267753035145,-0.09839073360894485
2024-10-02,24.75,26.66,23.3,0.0,63.2,4.41,26.227142857142855,27.691333333333333,0.7239639559558474,-1.1861861623424699
2024-10-03,24.32,26.2,23.11,0.0,62.41,3.05,25.97142857142857,27.54866666666667,1.025547472839294,-1.5869152454150817
2024-10-04,24.45,26.2,22.88,0.0,67.33,3.27,25.64428571428571,27.420666666666666,1.1019204015844484,-1.4377048159357042
2024-10-05,24.71,26.42,23.28,0.0,68.51,3.4,25.334285714285716,27.282666666666668,0.9965416389166665,-1.153262500553745
2024-10-06,24.36,26.21,22.72,0.0,71.05,3.45,25.045714285714286,27.146666666666665,0.9337533068721804,-1.5491029147198463
2024-10-07,25.93,28.3,24.05,0.0,69.8,3.21,24.93857142857143,27.038999999999998,0.7373472400304032,0.35435592679383604
2024-10-08,26.55,29.09,24.69,0.0,67.7,2.64,25.01,26.948333333333334,0.8744331497220525,1.2415434649532908
2024-10-09,26.01,28.18,24.43,0.0,70.11,3.08,25.19,26.87066666666667,0.9392727683334693,0.6577502070122103
2024-10-10,24.83,26.8,23.59,0.0,74.77,2.98,25.26285714285714,26.741,0.8783453057823887,-0.576368341885457
2024-10-11,25.22,27.33,23.59,0.0,70.88,2.04,25.372857142857146,26.55366666666667,0.8047093530316507,-0.05792459354033668
2024-10-12,25.11,27.1,23.68,0.0,74.8,2.28,25.43,26.399333333333335,0.7629110913683227,-0.10188338301767086
2024-10-13,25.7,27.96,24.11,0.0,72.98,2.06,25.62142857142857,26.324,0.6005116865754957,0.6186784635373707
2024-10-14,25.9,28.4,24.24,0.0,71.99,3.28,25.617142857142856,26.251666666666665,0.5980444321759075,0.9874470775271332
2024-10-15,25.47,27.35,24.14,0.0,62.74,3.7,25.46285714285714,26.162666666666667,0.43411650838986976,0.5927922012580962
2024-10-16,25.09,26.67,23.5,0.0,67.3,3.47,25.33142857142857,26.06833333333333,0.37627244435439133,0.3193178712064272
2024-10-17,25.73,27.53,24.49,0.0,67.37,4.08,25.46,25.995,0.32690467519773325,1.0313697742102275
2024-10-18,25.6,27.52,24.22,0.0,60.35,5.0,25.514285714285716,25.95633333333333,0.31160108808331216,0.9260948296626882
2024-10-19,24.92,26.82,23.55,0.0,59.21,3.46,25.487142857142857,25.855,0.35757117173593506,0.32184342487535234
2024-10-20,24.67,26.05,23.49,0.0,62.23,6.17,25.340000000000003,25.728,0.4542392908289712,0.13329287952840677
2024-10-21,24.89,26.39,23.58,0.0,57.27,6.57,25.195714285714285,25.638333333333332,0.40438666079391394,0.3692859785697851
2024-10-22,24.05,25.49,23.08,0.0,57.88,6.64,24.992857142857144,25.533666666666665,0.5672364082608173,-0.2621792928743376
2024-10-23,23.64,25.21,22.52,0.0,56.08,7.62,24.785714285714285,25.439,0.7583942937294575,-0.5269380150410767
2024-10-24,23.73,25.8,22.48,0.0,50.25,6.43,24.500000000000004,25.35033333333333,0.7190734779326622,-0.4020029252526836
2024-10-25,23.76,25.68,22.22,0.0,52.99,5.52,24.237142857142857,25.27433333333333,0.5710141354263124,-0.3072929216243405
2024-10-26,24.08,25.83,22.65,0.0,61.79,5.61,24.117142857142856,25.206666666666667,0.48544530367144606,0.030629930758556623
2024-10-27,24.7,26.59,23.38,0.0,59.44,5.86,24.12142857142857,25.13866666666667,0.4912375043843916,0.6520086103969823
2024-10-28,24.0,25.75,22.5,0.0,60.67,4.97,23.994285714285716,25.04266666666667,0.35561482640833003,0.1501978918790502
2024-10-29,22.81,24.25,21.78,0.0,64.65,4.11,23.81714285714286,24.92366666666667,0.5684104821253758,-0.679809635886933
2024-10-30,22.25,23.82,21.21,0.0,62.23,2.78,23.618571428571432,24.776,0.8253368720592115,-1.0301414588264677
2024-10-31,22.43,23.96,20.87,0.01,61.83,3.29,23.432857142857138,24.655333333333335,0.9350528378243363,-0.8086087277869634
2024-11-01,23.12,24.92,21.91,0.01,59.5,2.16,23.34142857142857,24.601,0.9290035624512728,-0.1642689705010965
2024-11-02,23.19,25.3,21.23,0.03,58.0,2.01,23.214285714285715,24.563333333333333,0.8701121985668159,-0.015326830560155755
2024-11-03,23.09,25.41,21.19,0.03,58.36,1.9,22.98428571428571,24.518000000000004,0.5745101433059727,0.03263493974197946
2024-11-04,22.75,24.28,21.53,0.01,63.12,2.68,22.805714285714284,24.45266666666667,0.36064096378732746,-0.15818701265775978
2024-11-05,22.16,23.54,21.28,0.0,63.06,3.02,22.712857142857143,24.37933333333333,0.4353050380940074,-0.5827727439056438
2024-11-06,23.29,25.27,21.36,0.0,69.01,4.45,22.861428571428572,24.291333333333334,0.42842457801480766,0.5812579582829766
2024-11-07,23.74,25.16,22.64,0.0,70.75,6.22,23.048571428571428,24.197666666666667,0.4902186101259629,1.0889567595732565
2024-11-08,23.24,24.93,22.07,0.0,67.52,4.67,23.065714285714286,24.10533333333333,0.4952055850130493,0.6900690441986708
2024-11-09,23.03,24.64,22.03,0.34,65.06,2.82,23.04285714285714,24.04533333333333,0.49219624425292785,0.557573467874434
2024-11-10,21.99,23.96,20.26,0.14,65.86,5.75,22.88571428571429,23.937666666666665,0.6307365309129622,-0.2631728357364293
2024-11-11,21.42,23.38,19.79,0.21,67.41,4.28,22.695714285714285,23.814666666666668,0.8430274242839235,-0.4602137295404952
2024-11-12,21.31,22.68,20.32,0.03,75.31,3.93,22.57428571428571,23.668333333333333,0.98269793837923,-0.31144971315370085
2024-11-13,21.68,23.57,20.5,0.0,72.7,4.15,22.344285714285714,23.52766666666667,0.9756511866926587,0.026167319019213455
2024-11-14,22.0,23.78,20.51,0.0,75.29,3.79,22.095714285714287,23.412,0.7582184633038148,0.2831390476413935
2024-11-15,22.2,24.06,20.85,0.0,70.77,4.51,21.947142857142858,23.31566666666667,0.5768221645562635,0.44724117700195315
2024-11-16,22.47,24.54,21.12,0.0,61.49,2.49,21.867142857142856,23.207,0.41879646152998995,0.6497385216271534
2024-11-17,21.03,24.04,18.14,0.52,67.02,4.94,21.729999999999997,23.054666666666666,0.5174295443177752,-0.07256569065216552
2024-11-18,20.95,22.83,19.62,0.84,67.85,4.89,21.662857142857142,22.922333333333334,0.5897941529522928,-0.03394450742458381
2024-11-19,20.95,22.76,19.34,1.34,69.32,4.09,21.611428571428572,22.798333333333332,0.6393076612350713,0.039290141294364
2024-11-20,20.82,23.2,18.98,0.58,69.94,3.07,21.488571428571426,22.662666666666667,0.7033592863635624,0.0401454229386286
2024-11-21,21.37,23.92,19.01,0.22,63.47,1.98,21.398571428571426,22.573333333333334,0.6663439695186429,0.399492862418089
2024-11-22,21.52,24.22,19.16,0.0,64.93,2.91,21.301428571428573,22.502666666666666,0.5730744155115154,0.5621425272023706
2024-11-23,22.06,24.17,20.59,0.0,72.77,3.32,21.24285714285714,22.447000000000003,0.43900319990108305,1.005660515540182
2024-11-24,19.26,20.79,17.49,0.13,67.3,7.55,20.990000000000002,22.297000000000004,0.8751380843422686,-0.6286853783176705
2024-11-25,17.41,18.1,16.54,1.8,61.84,6.79,20.48428571428571,22.074666666666666,1.6134730360606726,-1.7902162790918605
2024-11-26,16.92,17.79,16.25,0.07,58.52,5.32,19.90857142857143,21.81533333333333,2.073117045830725,-2.1181922879245794
2024-11-27,18.63,20.1,17.08,0.64,60.67,3.34,19.595714285714287,21.63633333333333,2.077890413719696,-0.927285596980949
2024-11-28,19.18,20.43,17.98,0.04,64.5,2.79,19.282857142857143,21.515333333333334,1.9255017898866755,-0.5079378292379133
2024-11-29,19.25,20.77,17.95,0.06,65.32,3.42,18.958571428571428,21.415333333333333,1.6585880397838235,-0.401702880885925
2024-11-30,19.21,20.5,18.01,0.03,66.48,3.71,18.551428571428573,21.307999999999996,0.9823005068277023,-0.35486223878024137
2024-12-01,18.73,20.43,17.28,0.01,71.61,3.7,18.475714285714282,21.16166666666667,0.9380095440674271,-0.6149937463019457
2024-12-02,18.7,20.38,17.58,0.0,71.32,2.55,18.66,21.012,0.8119934318287341,-0.5510409445267967
2024-12-03,19.09,22.07,16.93,0.0,64.73,3.09,18.97,20.878666666666668,0.27098585448874546,-0.16071589594347038
2024-12-04,18.8,21.54,16.21,0.02,73.24,3.43,18.994285714285716,20.747,0.24144406825370424,-0.3355513416720165
2024-12-05,18.96,20.37,17.9,0.01,70.15,2.57,18.962857142857143,20.640333333333334,0.22713536974707055,-0.11813872526602649
2024-12-06,20.01,21.88,18.46,0.0,65.6,3.65,19.071428571428573,20.531000000000002,0.4548050341050305,0.8766091281589227
2024-12-07,19.55,21.58,17.93,0.0,66.83,2.83,19.12,20.391333333333332,0.4889444412878865,0.6087134698889856
2024-12-08,19.16,22.56,15.86,0.0,57.29,2.58,19.181428571428572,20.255333333333333,0.45780012273983334,0.40079958201095983
2024-12-09,18.88,21.05,17.36,0.0,62.42,2.76,19.207142857142856,20.117,0.43049251970674535,0.33226787998775614
2024-12-10,19.63,21.78,17.88,0.0,74.11,3.27,19.284285714285716,20.038333333333338,0.4537568050122087,1.3070670564386144
2024-12-11,19.54,21.03,18.55,0.0,79.72,3.64,19.389999999999997,19.975666666666665,0.40579140782711437,1.150086360256451
2024-12-12,19.29,19.82,18.58,0.11,76.32,4.35,19.437142857142856,19.908333333333335,0.36458717684999903,0.7806476010459653
2024-12-13,18.87,20.44,17.61,0.01,64.52,6.03,19.274285714285714,19.814666666666664,0.31764010781840346,0.4372932432895747
2024-12-14,18.4,19.99,17.24,0.0,60.78,4.35,19.110000000000003,19.694666666666663,0.42910760111304136,0.16546803638857538
2024-12-15,17.73,19.38,16.63,0.0,65.76,3.42,18.905714285714286,19.545666666666666,0.6726281078190499,-0.22207623894679904
