datetime,temp,tempmax,tempmin,humidity,dew,precip,precipprob,windspeed,pressure,cloudcover,solarenergy,uvindex
2024-09-05,24.1,30.8,18.2,63.4,16.0,0.0,0.0,18.8,1011.2,5.4,23.1,9.0
2024-09-06,24.3,30.0,18.8,64.7,16.8,0.0,0.0,17.8,1011.2,21.9,20.4,8.0
2024-09-07,25.1,31.5,20.1,61.9,16.9,0.0,0.0,18.8,1012.3,14.4,21.9,9.0
2024-09-08,26.0,32.0,20.9,51.6,14.9,0.0,0.0,16.8,1011.7,9.0,21.4,9.0
2024-09-09,26.9,32.8,21.5,42.3,12.6,0.0,0.0,22.2,1011.2,3.0,23.1,9.0
2024-09-10,26.4,32.2,21.0,43.1,12.5,0.0,0.0,17.4,1011.6,3.7,22.4,9.0
2024-09-11,26.0,32.2,20.0,34.7,8.3,0.0,0.0,21.6,1012.8,1.5,23.6,9.0
2024-09-12,28.0,34.1,21.3,32.5,9.6,0.0,0.0,21.2,1013.8,0.6,22.9,9.0
2024-09-13,27.7,32.9,22.1,40.0,12.5,0.0,0.0,22.7,1012.6,3.3,22.5,8.0
2024-09-14,23.4,28.5,18.9,61.9,15.3,0.0,0.0,25.9,1011.6,16.8,22.2,9.0
2024-09-15,23.7,28.3,20.1,66.7,16.8,0.0,0.0,27.9,1010.9,41.9,18.8,7.0
2024-09-16,22.9,27.3,19.3,64.2,15.5,0.0,0.0,30.3,1012.3,45.9,20.0,8.0
2024-09-17,21.5,25.8,18.4,65.4,14.4,0.183,0.0,20.5,1016.1,45.4,18.1,7.0
2024-09-18,21.1,26.9,17.1,65.5,13.9,0.0,0.0,24.1,1016.7,22.5,21.1,8.0
2024-09-19,21.6,27.0,16.9,66.8,14.8,0.0,0.0,25.9,1015.2,33.4,20.4,8.0
2024-09-20,23.4,28.9,18.0,57.9,14.1,0.0,0.0,27.7,1015.0,10.5,19.9,8.0
2024-09-21,22.7,27.2,20.1,59.4,14.2,0.0,0.0,31.7,1014.2,32.1,19.3,7.0
2024-09-22,21.2,25.2,17.9,69.4,15.1,0.0,0.0,25.9,1015.0,58.2,16.0,6.0
2024-09-23,20.7,25.9,17.1,67.3,14.0,0.229,0.0,18.4,1015.2,33.5,16.1,7.0
2024-09-24,22.3,29.3,15.7,56.3,12.3,0.0,0.0,16.6,1016.3,1.8,21.1,8.0
2024-09-25,24.2,31.5,18.4,50.4,12.6,0.0,0.0,18.4,1015.5,3.7,20.7,8.0
2024-09-26,24.5,32.0,17.9,48.7,12.2,0.0,0.0,14.8,1013.9,6.4,20.5,8.0
2024-09-27,25.7,33.0,20.3,43.8,11.8,0.0,0.0,18.2,1013.1,3.5,20.3,8.0
2024-09-28,25.7,33.0,19.0,42.7,11.0,0.0,0.0,16.6,1015.7,4.1,20.4,8.0
2024-09-29,23.0,28.3,19.2,57.4,13.4,0.0,0.0,23.9,1012.4,14.3,19.5,8.0
2024-09-30,21.7,27.8,17.9,60.8,13.4,0.0,0.0,27.7,1011.5,14.5,19.0,8.0
2024-10-01,20.1,24.9,17.0,72.1,14.7,0.183,0.0,31.7,1011.1,51.4,12.1,5.0
2024-10-02,19.4,24.9,15.9,67.3,12.8,0.0,0.0,18.4,1014.1,37.5,0.0,0.0
2024-10-03,20.5,28.2,13.9,59.5,11.1,0.0,0.0,13.0,1017.2,2.2,20.3,8.0
2024-10-04,22.9,30.1,16.1,42.2,8.8,0.0,0.0,13.0,1016.6,0.5,20.0,8.0
2024-10-05,24.4,31.8,18.5,43.4,10.2,0.0,0.0,13.0,1014.7,0.0,0.0,0.0
2024-10-06,24.4,33.5,18.5,53.0,12.4,0.0,0.0,18.4,1013.4,12.4,18.6,8.0
2024-10-07,22.4,29.0,18.8,73.0,16.9,0.0,0.0,24.1,1015.9,9.4,16.2,7.0
2024-10-08,22.2,27.6,18.2,61.4,13.8,0.0,0.0,25.9,1017.8,21.0,17.9,8.0
2024-10-09,23.2,28.8,18.0,47.4,11.0,0.0,0.0,18.4,1017.1,5.7,18.7,8.0
2024-10-10,21.9,27.3,17.9,62.3,14.1,0.0,0.0,18.4,1014.9,12.0,17.7,8.0
2024-10-11,21.2,28.5,15.6,65.3,13.8,0.0,0.0,16.6,1014.6,3.6,18.4,8.0
2024-10-12,21.5,27.7,16.3,62.0,13.1,0.0,0.0,18.4,1015.1,1.9,18.2,8.0
2024-10-13,21.6,28.4,16.3,67.0,14.6,0.0,0.0,18.4,1015.8,7.6,0.0,0.0
2024-10-14,22.7,29.0,18.0,56.8,13.0,0.0,0.0,18.4,1015.6,9.3,16.9,7.0
2024-10-15,22.7,28.9,17.5,59.6,13.8,0.0,0.0,11.2,1015.8,4.4,16.3,7.0
2024-10-16,22.4,28.4,18.4,62.6,14.6,0.0,0.0,87.5,1016.4,4.0,17.3,7.0
2024-10-17,19.7,24.0,15.7,71.9,14.2,0.0,0.0,27.7,1015.4,26.6,15.3,6.0
2024-10-18,19.6,24.4,15.5,66.4,12.6,0.0,0.0,18.4,1014.6,29.1,13.9,6.0
2024-10-19,17.2,22.6,13.1,52.5,6.7,0.0,0.0,16.6,1017.8,0.0,18.3,8.0
2024-10-20,17.7,24.4,11.2,37.9,1.6,0.0,0.0,18.4,1021.0,1.3,18.2,8.0
2024-10-21,18.0,24.0,13.2,32.8,0.4,0.0,0.0,18.4,1020.3,0.0,0.0,0.0
2024-10-22,15.6,20.9,10.2,37.6,0.3,0.0,0.0,14.8,1019.4,0.0,18.1,8.0
2024-10-23,14.8,20.2,9.2,28.2,-4.2,0.0,0.0,18.4,1021.7,0.0,18.1,8.0
2024-10-24,14.8,22.1,9.1,26.9,-4.9,0.0,0.0,14.8,1022.4,0.0,18.3,8.0
2024-10-25,16.1,21.6,11.2,21.2,-6.5,0.0,0.0,33.5,1020.7,2.4,17.8,8.0
2024-10-26,16.9,23.2,11.9,27.6,-2.2,0.0,0.0,14.8,1019.6,0.0,17.4,7.0
2024-10-27,18.6,25.0,12.9,36.8,3.4,0.0,0.0,14.8,1020.9,24.2,17.2,7.0
2024-10-28,19.3,25.6,13.9,41.2,5.5,0.0,0.0,11.2,1019.6,15.9,0.0,0.0
2024-10-29,19.0,25.8,13.2,40.7,5.0,0.0,0.0,13.0,1016.2,6.7,16.2,7.0
2024-10-30,17.8,23.6,13.7,50.5,7.0,0.054,0.0,9.4,1013.8,24.6,14.3,6.0
2024-10-31,17.8,23.7,12.0,55.6,8.2,0.0,0.0,11.2,1014.4,24.9,14.9,7.0
2024-11-01,18.4,23.4,13.3,50.6,7.5,0.0,0.0,20.2,1015.5,12.8,14.3,6.0
2024-11-02,18.6,23.9,14.3,60.8,10.5,1.555,100.0,16.6,1016.6,33.1,13.6,6.0
2024-11-03,16.2,20.4,13.6,71.5,10.9,0.0,0.0,20.5,1017.7,37.2,11.1,6.0
2024-11-04,15.5,20.2,10.4,71.7,10.0,0.823,100.0,18.4,1018.7,25.9,12.2,6.0
2024-11-05,15.7,21.8,10.0,62.4,7.9,0.0,0.0,74.2,1020.3,10.9,13.9,6.0
2024-11-06,18.0,23.7,12.3,48.1,6.4,0.0,0.0,20.5,1021.3,13.3,15.4,7.0
2024-11-07,18.0,22.3,14.7,60.7,9.9,0.0,0.0,14.8,1022.9,16.4,14.8,6.0
2024-11-08,16.6,20.1,13.9,68.1,10.6,0.0,0.0,18.4,1022.0,46.9,15.1,7.0
2024-11-09,16.0,20.3,12.3,66.9,9.5,0.0,0.0,16.0,1018.9,28.0,13.4,6.0
2024-11-10,16.8,23.3,11.8,56.8,7.7,0.0,0.0,17.0,1017.5,22.1,13.9,6.0
2024-11-11,16.0,20.1,12.1,68.4,9.8,0.0,0.0,17.9,1020.7,33.0,10.4,5.0
2024-11-12,15.8,21.0,11.6,65.3,9.0,0.0,0.0,9.4,1021.5,20.8,13.2,6.0
2024-11-13,16.1,21.8,11.7,66.3,9.3,0.0,0.0,16.6,1022.0,10.8,14.4,6.0
2024-11-14,15.3,21.8,10.5,65.5,8.3,0.0,0.0,9.4,1020.4,22.0,13.3,6.0
2024-11-15,16.1,23.1,10.2,55.9,6.7,0.0,0.0,11.2,1017.7,2.5,14.1,6.0
2024-11-16,15.8,20.1,12.9,62.2,8.4,0.0,0.0,18.4,1018.4,17.9,12.0,6.0
2024-11-17,15.2,21.3,8.8,50.6,4.1,0.0,0.0,14.8,1017.3,13.3,0.0,0.0
2024-11-18,14.6,17.0,12.4,61.4,7.1,2.9,100.0,25.9,1016.5,49.9,6.9,5.0
2024-11-19,14.4,17.0,13.0,72.7,9.5,2.2,100.0,24.1,1019.3,51.1,8.1,4.0
2024-11-20,14.4,19.0,10.0,66.7,7.8,0.0,0.0,14.8,1020.4,34.9,11.5,5.0
2024-11-21,15.2,21.0,11.0,57.1,5.8,0.0,0.0,13.0,1021.0,20.4,12.3,6.0
2024-11-22,15.3,21.0,9.8,55.7,6.0,0.0,0.0,14.8,1022.7,6.3,0.0,0.0
2024-11-23,16.3,20.8,11.8,45.9,4.4,0.0,0.0,18.1,1021.4,2.9,13.4,6.0
2024-11-24,12.8,15.9,8.9,69.5,7.1,0.163,0.0,33.5,1015.7,43.1,7.1,4.0
2024-11-25,8.2,10.4,6.3,67.4,2.3,3.347,100.0,25.9,1015.9,63.9,7.2,4.0
2024-11-26,6.6,8.8,4.6,79.1,3.1,2.191,100.0,22.3,1017.7,68.4,10.8,5.0
2024-11-27,7.9,11.7,2.9,74.2,3.4,0.046,0.0,18.4,1022.7,46.3,7.4,4.0
2024-11-28,11.2,14.7,8.5,76.8,7.2,1.509,100.0,14.8,1023.9,56.5,8.8,5.0
2024-11-29,11.9,15.6,9.2,74.6,7.4,0.0,0.0,11.2,1023.0,50.8,3.8,2.0
2024-11-30,10.7,15.8,7.2,69.9,5.0,0.046,0.0,9.4,1023.2,17.6,12.2,6.0
2024-12-01,11.3,18.0,6.0,58.3,2.8,0.0,0.0,14.8,1021.4,4.3,13.0,6.0
2024-12-02,10.4,16.2,5.2,55.0,1.3,0.0,0.0,7.6,1019.1,3.5,12.6,6.0
2024-12-03,11.1,17.0,5.4,48.3,0.1,0.0,0.0,9.4,1017.6,1.3,13.2,6.0
2024-12-04,11.4,17.0,5.4,56.3,2.7,0.0,0.0,11.2,1019.7,12.9,12.2,6.0
2024-12-05,11.7,17.9,5.9,63.2,4.6,0.366,100.0,7.6,1021.6,10.9,11.4,5.0
2024-12-06,12.5,17.4,8.6,45.8,0.8,0.0,0.0,22.3,1022.5,10.1,12.4,6.0
2024-12-07,12.6,17.0,8.4,43.4,0.3,0.0,0.0,14.7,1021.6,39.3,10.7,5.0
2024-12-08,12.4,17.0,8.6,57.4,4.0,0.0,0.0,22.3,1021.7,20.7,10.4,5.0
2024-12-09,11.7,17.6,7.1,61.0,4.0,0.0,0.0,9.4,1026.2,8.5,12.5,6.0
2024-12-10,12.4,17.4,7.7,49.6,1.7,0.0,0.0,15.2,1025.7,22.3,11.3,5.0
2024-12-11,12.5,17.7,7.9,47.3,1.3,0.0,0.0,11.0,1023.2,23.1,11.9,6.0
2024-12-12,13.2,17.7,10.2,59.7,5.2,1.085,100.0,20.5,1019.9,33.4,9.3,5.0
2024-12-13,12.2,15.5,9.5,67.8,6.1,0.0,0.0,22.3,1019.8,65.3,8.8,4.0
2024-12-14,9.9,14.3,6.1,57.6,1.7,0.0,0.0,11.2,1024.9,19.8,12.5,6.0
2024-12-15,8.9,14.1,3.8,38.2,-5.3,0.0,0.0,19.6,1028.6,7.2,13.0,6.0
2024-12-16,7.7,13.6,2.8,36.2,-6.8,0.0,0.0,15.2,1025.5,4.0,12.7,6.0
2024-12-17,9.7,15.2,4.5,56.0,1.0,0.0,0.0,9.5,1025.3,4.7,10.7,5.0
2024-12-18,9.8,17.0,3.9,31.6,-7.0,0.0,0.0,13.0,1023.7,3.8,12.6,6.0
2024-12-19,10.4,15.7,4.6,24.2,-10.1,0.0,0.0,20.4,1018.6,9.3,12.7,6.0
2024-12-20,10.2,12.2,7.3,62.3,2.3,2.262,100.0,25.9,1015.7,51.7,6.0,3.0
2024-12-21,11.2,15.3,7.1,78.7,7.4,0.046,0.0,18.4,1022.4,40.5,9.5,5.0
2024-12-22,11.5,16.0,7.8,72.7,6.3,4.574,100.0,14.8,1021.6,32.2,7.6,4.0
2024-12-23,10.9,17.6,6.5,64.0,3.2,3.705,100.0,20.5,1017.1,20.6,11.7,5.0
2024-12-24,11.1,16.0,6.4,66.0,4.6,1.509,100.0,11.2,1018.8,23.5,9.5,5.0
2024-12-25,11.8,17.6,6.8,46.6,0.0,0.274,100.0,16.6,1018.0,3.8,12.6,6.0
2024-12-26,10.7,15.0,7.1,53.8,1.5,0.0,0.0,14.8,1017.4,28.4,11.6,6.0
2024-12-27,8.8,10.2,7.5,55.6,0.2,0.366,100.0,33.5,1015.4,39.4,10.1,5.0
2024-12-28,8.4,11.0,7.2,66.5,2.4,20.627,100.0,35.3,1019.6,66.0,8.1,4.0
2024-12-29,8.6,12.4,4.3,69.7,3.2,6.357,100.0,20.5,1021.8,30.9,9.6,5.0
2024-12-30,8.1,10.5,6.4,82.4,5.2,16.864,100.0,20.5,1021.1,64.3,7.9,4.0
2024-12-31,6.8,9.0,4.9,89.4,5.1,24.885,100.0,22.3,1022.8,69.6,8.0,4.0
2025-01-01,7.5,12.3,3.5,81.7,4.4,3.68,100.0,8.5,1028.5,26.1,11.0,6.0
2025-01-02,7.8,12.8,3.5,73.4,3.0,0.0,0.0,11.7,1029.4,19.1,12.5,6.0
2025-01-03,8.2,13.7,4.0,57.8,0.1,0.0,0.0,12.8,1026.7,4.6,12.9,6.0
2025-01-04,8.6,13.6,3.6,55.1,-0.1,0.0,0.0,12.6,1022.6,21.9,10.3,5.0
2025-01-05,11.5,16.1,7.5,46.7,0.2,1.085,100.0,16.8,1015.7,38.6,11.9,6.0
2025-01-06,10.9,14.4,7.8,61.0,3.4,0.0,0.0,16.5,1018.9,26.8,12.1,6.0
2025-01-07,8.9,14.1,4.4,63.4,1.9,0.0,0.0,12.5,1026.3,2.2,13.2,6.0
2025-01-08,9.5,14.3,5.3,57.3,1.3,0.0,0.0,14.9,1026.1,7.7,13.2,6.0
2025-01-09,10.9,16.5,5.5,50.1,0.6,0.0,0.0,20.4,1021.9,26.0,13.2,6.0
2025-01-10,11.0,15.5,7.1,55.6,2.3,0.434,100.0,21.5,1017.6,15.8,13.2,6.0
2025-01-11,10.4,13.8,7.1,77.2,6.5,2.605,100.0,18.8,1019.0,52.8,10.7,5.0
2025-01-12,10.7,15.3,6.7,82.8,7.8,0.109,0.0,11.5,1023.8,37.7,10.1,5.0
2025-01-13,11.0,16.5,5.8,66.1,4.4,0.0,0.0,15.0,1025.3,3.1,13.1,6.0
2025-01-14,11.8,17.1,7.5,50.2,1.6,0.0,0.0,18.0,1023.3,14.2,13.7,6.0
2025-01-15,12.3,18.5,6.6,50.9,2.1,0.0,0.0,13.2,1020.7,35.2,13.8,6.0
2025-01-16,12.5,18.3,8.3,59.1,4.4,0.0,0.0,12.3,1024.5,22.3,10.7,5.0
2025-01-17,11.3,15.3,7.9,69.6,5.8,0.0,0.0,13.3,1025.4,47.3,9.2,4.0
2025-01-18,10.3,16.3,4.9,65.8,3.7,0.0,0.0,17.5,1022.7,8.8,13.2,6.0
2025-01-19,10.1,15.8,5.6,72.6,5.2,0.0,0.0,13.9,1020.8,18.9,12.8,6.0
2025-01-20,10.2,14.9,5.6,75.4,5.9,0.0,0.0,17.9,1020.8,25.4,9.9,5.0
2025-01-21,10.6,16.2,4.4,59.8,2.3,0.0,0.0,18.1,1024.2,21.5,13.5,6.0
2025-01-22,10.9,14.4,8.7,44.1,-1.0,0.0,0.0,17.0,1022.1,54.3,7.9,4.0
2025-01-23,10.2,14.3,6.6,70.1,4.8,1.008,100.0,13.2,1021.9,43.4,10.0,4.0
2025-01-24,9.5,12.8,6.3,79.5,6.0,0.274,100.0,12.8,1022.7,55.3,9.7,4.0
2025-01-25,10.3,16.9,4.7,70.4,4.6,0.0,0.0,7.6,1021.7,34.0,11.3,5.0
2025-01-26,11.4,16.8,6.8,55.3,2.2,0.0,0.0,13.9,1020.9,25.8,9.1,4.0
2025-01-27,12.1,16.4,7.0,51.1,2.0,0.0,0.0,15.1,1020.7,24.8,13.8,6.0
2025-01-28,9.9,15.9,4.0,58.4,1.2,0.0,0.0,17.2,1021.7,16.8,14.2,7.0
2025-01-29,11.4,17.5,6.3,48.6,0.7,0.0,0.0,18.6,1024.1,21.3,15.4,7.0
2025-01-30,11.7,18.4,5.4,47.1,0.2,0.0,0.0,11.7,1026.2,3.6,15.6,7.0
2025-01-31,11.1,14.7,7.3,56.2,2.3,0.0,0.0,19.7,1023.5,31.4,12.4,5.0
2025-02-01,10.7,14.8,6.6,73.7,5.9,0.549,100.0,15.5,1023.6,35.0,13.9,7.0
2025-02-02,10.7,17.2,4.3,60.7,2.7,0.0,0.0,8.6,1023.6,19.8,15.4,7.0
2025-02-03,11.7,17.3,7.2,46.0,0.1,0.0,0.0,12.8,1019.8,31.5,10.2,5.0
2025-02-04,12.2,18.6,6.8,43.1,-0.5,0.0,0.0,12.3,1016.6,8.1,15.4,7.0
2025-02-05,9.6,11.9,7.5,82.1,6.7,4.342,100.0,30.7,1012.0,56.4,9.6,4.0
2025-02-06,5.7,8.0,3.6,80.9,2.5,25.936,100.0,41.6,1009.7,72.2,12.0,6.0
2025-02-07,5.4,7.7,3.8,84.5,3.0,3.176,100.0,19.1,1017.8,65.4,8.3,4.0
2025-02-08,6.2,10.3,2.9,66.5,0.3,0.666,100.0,21.9,1020.2,54.7,14.4,6.0
2025-02-09,6.4,9.1,3.2,72.7,1.8,0.229,0.0,12.4,1019.4,52.5,11.8,6.0
2025-02-10,7.3,9.5,5.4,83.1,4.6,1.712,100.0,18.3,1018.0,67.6,12.4,5.0
2025-02-11,7.9,12.3,4.1,77.2,4.0,0.412,100.0,12.2,1019.2,41.0,14.6,6.0
2025-02-12,7.2,10.9,4.3,83.3,4.4,0.534,100.0,15.5,1020.6,39.8,11.4,6.0
2025-02-13,7.4,10.8,5.4,80.8,4.2,5.353,100.0,24.6,1021.6,54.7,11.1,5.0
2025-02-14,7.6,12.7,4.1,69.7,2.2,0.549,100.0,11.7,1022.5,35.2,15.7,6.0
2025-02-15,10.2,16.2,3.5,50.0,-0.8,0.0,0.0,18.5,1018.0,8.3,17.8,8.0
2025-02-16,11.0,15.5,7.9,54.0,1.8,0.706,100.0,16.7,1015.4,41.4,14.8,6.0
2025-02-17,10.6,16.7,5.2,67.8,4.3,0.0,0.0,11.3,1018.6,25.0,15.4,7.0
2025-02-18,11.9,17.8,6.3,55.3,2.4,0.0,0.0,6.7,1019.8,24.6,17.8,8.0
2025-02-19,11.6,15.6,8.6,62.9,4.6,0.0,0.0,14.5,1016.4,42.9,10.4,4.0
2025-02-20,9.8,11.5,7.0,76.9,5.9,3.918,100.0,29.5,1014.9,55.8,11.9,5.0
2025-02-21,6.5,9.2,3.4,74.4,2.2,2.118,100.0,22.7,1018.2,55.6,13.3,6.0
2025-02-22,3.9,6.2,1.2,74.6,-0.3,0.163,0.0,18.5,1019.7,62.7,6.1,3.0
2025-02-23,2.8,5.4,1.1,71.0,-2.1,0.466,100.0,20.6,1022.6,60.6,16.0,6.0
2025-02-24,2.0,5.0,-1.8,63.9,-4.2,0.0,0.0,18.4,1025.6,51.5,15.5,6.0
2025-02-25,3.7,10.1,-1.7,50.9,-6.3,0.091,0.0,17.2,1025.9,14.0,19.8,8.0
2025-02-26,6.3,12.4,0.7,51.4,-3.6,0.0,0.0,10.8,1023.1,4.3,19.9,8.0
2025-02-27,8.0,14.4,2.1,44.6,-4.0,0.0,0.0,9.5,1024.3,6.0,20.1,8.0
2025-02-28,9.4,16.7,2.7,47.6,-2.1,0.0,0.0,16.1,1020.5,1.5,20.3,8.0
2025-03-01,9.8,14.2,5.3,70.0,4.3,0.137,0.0,18.0,1020.7,37.3,13.7,5.0
2025-03-02,10.6,17.9,4.0,60.9,2.4,0.0,0.0,8.6,1023.5,18.1,19.4,8.0
2025-03-03,12.8,19.0,6.9,41.9,-1.0,0.0,0.0,16.3,1016.2,37.7,15.5,6.0
2025-03-04,14.0,20.2,8.9,39.9,-0.2,0.0,0.0,15.2,1009.6,33.5,19.1,8.0
2025-03-05,12.6,16.1,9.9,52.1,2.9,0.0,0.0,24.4,1014.5,41.2,15.6,7.0
2025-03-06,11.5,15.2,7.3,64.3,4.8,0.0,0.0,25.8,1018.7,55.1,13.2,6.0
2025-03-07,11.2,12.8,9.7,77.2,7.3,4.615,100.0,18.5,1014.8,72.4,11.5,5.0
2025-03-08,12.4,18.1,9.2,73.4,7.3,5.717,100.0,21.3,1013.5,45.6,18.1,8.0
2025-03-09,13.0,18.3,7.2,54.4,3.7,0.0,0.0,16.4,1015.5,26.3,19.3,8.0
2025-03-10,13.0,17.7,8.8,67.0,6.9,0.0,0.0,19.8,1019.2,29.3,18.7,8.0
2025-03-11,14.3,21.3,7.7,62.6,6.1,0.0,0.0,8.3,1022.0,7.9,20.7,8.0
2025-03-12,16.8,23.7,10.3,45.3,3.9,0.0,0.0,15.7,1021.7,0.4,21.7,9.0
2025-03-13,18.9,24.8,11.9,39.2,4.4,0.0,0.0,28.3,1019.1,15.2,19.9,8.0
2025-03-14,20.1,26.4,15.0,41.7,6.3,0.0,0.0,13.2,1018.4,37.3,20.4,8.0
2025-03-15,21.0,28.1,14.3,41.4,6.5,0.0,0.0,11.3,1019.9,2.9,22.1,9.0
2025-03-16,21.7,28.4,14.8,32.9,3.7,0.0,0.0,10.7,1019.9,0.0,22.6,9.0
2025-03-17,21.3,28.2,14.6,31.1,2.7,0.0,0.0,16.0,1016.7,17.7,19.6,8.0
2025-03-18,20.6,27.1,15.4,36.2,4.4,0.0,0.0,25.3,1012.2,13.4,21.4,8.0
2025-03-19,14.2,18.3,10.5,63.1,7.0,0.0,0.0,30.1,1014.3,40.0,18.7,8.0
2025-03-20,9.2,11.6,5.0,72.0,4.3,3.664,100.0,38.8,1014.2,62.3,14.1,6.0
2025-03-21,5.7,8.4,3.9,81.6,2.8,5.269,100.0,19.9,1018.8,67.0,14.6,6.0
2025-03-22,7.9,12.1,3.9,72.0,3.0,0.046,0.0,11.8,1021.8,53.7,12.8,5.0
2025-03-23,9.6,16.0,3.4,66.3,3.0,0.0,0.0,15.8,1026.4,13.4,22.8,9.0
2025-03-24,12.6,20.8,5.7,53.9,2.0,0.0,0.0,10.4,1028.2,5.7,23.4,9.0
2025-03-25,17.0,24.1,9.7,42.6,3.3,0.0,0.0,8.7,1024.8,23.1,23.2,9.0
2025-03-26,19.5,27.0,12.7,39.5,4.3,0.0,0.0,9.0,1018.6,25.1,23.2,9.0
2025-03-27,22.0,29.5,14.6,30.2,2.5,0.0,0.0,14.1,1013.9,22.1,23.0,9.0
2025-03-28,23.0,29.8,16.8,26.2,2.0,0.0,0.0,15.6,1010.7,28.0,16.5,6.0
2025-03-29,16.7,20.3,12.8,68.1,10.5,0.0,0.0,17.8,1010.8,51.8,17.3,7.0
2025-03-30,13.5,17.8,9.9,70.9,7.9,3.256,100.0,22.8,1011.5,52.1,21.7,9.0
2025-03-31,16.1,23.9,7.4,44.6,1.5,0.0,0.0,16.0,1014.5,18.1,24.7,9.0
2025-04-01,21.1,25.9,16.7,38.4,6.2,0.0,0.0,29.0,1010.1,41.5,15.4,8.0
2025-04-02,17.5,21.3,13.2,46.5,5.4,0.0,0.0,26.2,1013.8,15.2,25.0,9.0
2025-04-03,15.9,22.5,10.1,42.7,2.7,0.0,0.0,19.7,1016.6,5.3,25.1,9.0
2025-04-04,14.6,20.7,9.0,55.4,5.3,0.0,0.0,18.8,1014.1,15.8,24.4,9.0
2025-04-05,14.1,19.6,9.6,62.6,6.4,0.0,0.0,20.6,1013.8,39.9,19.6,8.0
2025-04-06,19.4,27.3,10.1,34.8,1.6,0.0,0.0,25.7,1012.5,12.4,22.6,8.0
2025-04-07,21.1,26.2,16.0,33.1,4.0,0.0,0.0,22.6,1013.9,33.0,24.9,9.0
2025-04-08,23.0,31.0,16.1,29.8,3.4,0.0,0.0,18.5,1014.0,38.4,18.3,8.0
2025-04-09,20.7,24.8,13.3,40.9,6.2,0.0,0.0,27.9,1012.2,31.2,21.2,9.0
2025-04-10,12.6,15.9,9.5,60.6,4.9,0.137,0.0,25.1,1015.4,51.6,18.1,7.0
2025-04-11,11.7,15.9,9.4,58.0,3.4,0.434,100.0,25.8,1013.7,66.3,16.6,6.0
2025-04-12,11.5,16.7,8.4,70.8,6.1,1.709,100.0,28.6,1014.0,62.4,17.6,7.0
2025-04-13,11.3,16.1,6.9,68.3,5.3,0.417,100.0,16.1,1014.9,53.8,19.2,7.0
2025-04-14,11.1,15.7,7.5,68.1,5.1,0.274,100.0,24.1,1017.2,50.5,20.2,7.0
2025-04-15,12.0,17.2,5.7,58.4,3.2,2.11,100.0,30.0,1018.4,46.0,25.8,10.0
2025-04-16,14.7,22.5,7.3,44.6,1.6,0.0,0.0,13.1,1021.2,25.1,25.1,9.0
2025-04-17,18.5,25.8,11.2,33.1,0.9,0.0,0.0,14.8,1019.4,0.0,27.0,10.0
2025-04-18,21.4,28.0,14.0,25.7,0.0,0.0,0.0,11.9,1016.1,5.5,27.1,10.0
2025-04-19,22.7,30.5,15.5,25.8,1.1,0.0,0.0,18.8,1013.9,2.8,27.2,10.0
2025-04-20,21.1,28.6,13.2,28.1,1.4,0.0,0.0,20.7,1012.8,5.5,27.2,10.0
2025-04-21,19.5,26.2,12.0,31.9,1.9,0.0,0.0,19.5,1013.2,18.7,27.6,10.0
2025-04-22,24.3,33.1,16.2,24.8,1.6,0.0,0.0,25.1,1013.4,9.7,26.3,9.0
2025-04-23,25.8,33.4,18.9,23.4,2.5,0.0,0.0,20.1,1012.8,26.2,19.9,8.0
2025-04-24,21.9,28.9,18.1,37.4,6.1,0.0,0.0,21.2,1011.5,38.7,18.4,7.0
2025-04-25,18.3,24.7,13.4,54.0,8.3,0.0,0.0,17.9,1012.5,17.2,24.7,9.0
2025-04-26,16.1,21.5,10.3,61.0,8.0,0.0,0.0,22.4,1013.1,19.7,24.0,9.0
2025-04-27,17.2,24.8,10.6,55.9,7.2,0.0,0.0,13.6,1014.2,24.7,24.1,9.0
2025-04-28,18.8,26.2,12.2,54.2,8.8,0.0,0.0,18.2,1012.8,17.7,26.3,10.0
2025-04-29,18.1,24.7,12.0,54.4,7.9,0.0,0.0,23.6,1012.9,19.7,26.6,10.0
2025-04-30,23.0,32.4,13.1,30.9,2.6,0.0,0.0,32.7,1010.2,22.8,23.9,9.0
2025-05-01,19.3,23.6,15.9,49.1,7.9,0.054,0.0,25.8,1011.5,39.7,25.7,9.0
2025-05-02,18.2,23.4,13.7,40.7,4.0,0.0,0.0,20.0,1012.5,19.9,26.6,10.0
2025-05-03,18.4,25.2,11.8,39.8,3.8,0.0,0.0,24.8,1012.4,13.7,24.8,9.0
2025-05-04,16.9,22.3,12.3,56.5,7.9,0.0,0.0,27.7,1012.1,32.0,22.6,9.0
2025-05-05,16.2,20.5,12.4,65.3,9.3,0.0,0.0,25.6,1015.2,47.4,19.2,8.0
2025-05-06,18.6,24.9,10.6,38.9,3.3,0.0,0.0,17.9,1019.5,4.9,28.4,10.0
2025-05-07,21.3,28.7,13.7,30.9,2.7,0.0,0.0,16.6,1018.6,4.6,28.6,10.0
2025-05-08,24.7,32.5,15.5,26.7,2.8,0.0,0.0,15.2,1015.4,4.2,28.4,10.0
2025-05-09,26.4,34.2,19.2,23.3,2.9,0.0,0.0,18.4,1014.9,4.2,28.3,10.0
2025-05-10,27.7,35.6,20.2,20.9,2.3,0.0,0.0,19.8,1013.7,26.4,27.8,10.0
